id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries
"c708b0de40e94d5392be2f10b840e0fb","OnlineMapSupport_WSDOT","Thu, 21 Dec 2017 17:11:29 GMT","Thu, 29 Feb 2024 00:41:56 GMT","WSDOT - Sensitive Aquatic Areas","Feature Service","This feature class contains environmentally sensitive areas that front state highways, including wetlands, waterbodies, streams, and channel migration zones. Roadway segments within 300 feet of a sensitive area were located using GPS. The sensitive areas are represented by lines segments which have had their beginning and ending points buffered an additional 300 feet. Data has been synchronized to the LRS December, 31 2017.","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Envrnmnt,Biota","To provide guidance to WSDOT maintenance crews so that Best Management Practices (BMPs) may be applied to eliminate or reduce impacts of maintenance activities on sensitive areas. To alert staff as to when and where to apply and report implementation of the Regional Road Maintenance Endangered Species Act (ESA) Program Guidelines (RRMP) BMPs.","/Categories/Environment","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","en-us","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/EnviroFeaturesData/MapServer/8","public","custom","Washington State Department of Transportation (WSDOT): Headquarters and Northwest Region Maintenace Offices","-124.6701,45.505,-116.8647,49.0427",""
"8e1a40fc1a5748d0b8f214d9d36b5777","OnlineMapSupport_WSDOT","Thu, 28 Dec 2017 22:03:16 GMT","Thu, 29 Feb 2024 00:41:52 GMT","WSDOT - Scenic Byways","Feature Service","This data set is a linear representation of Washington State Routes that are designated as part of the Scenic and Recreational Highway System by RCW47.39.020 and RCW47.42.140. Each Scenic Highway is represented by a single line regardless of whether or not the highway is divided.","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Rdwy Clss,Mntnc","This data set is used as a reference layer for geographic information systems at the Washington State Department of Transportation. This data set is for general mapping purposes. It is intended to be used at a scale of approximately 1:500,000. This dataset is current as of June 30, 2012.","/Categories/Maintenance,/Categories/Roadway Classification","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","en-us","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/ScenicByways/MapServer/0","public","custom","WSDOT Online Map Center","-124.6057,45.507,-116.8613,49.0427",""
"bb90409ad378492b89f45a668a2f2894","OnlineMapSupport_WSDOT","Wed, 20 Dec 2017 16:40:28 GMT","Thu, 29 Feb 2024 00:41:22 GMT","WSDOT - Regions (1:500K)","Feature Service","Washington State Department of Transportation's six region boundaries are depicted as polygons.","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Bndrs,Boundaries","This data set is used for cartographic repesentation and as a reference layer for Geographic Information Systems at the Washington State Department of Transportation. Recommended scale is 1:500,000.","/Categories/Boundaries","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","en-us","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/PoliAdminBndryData/MapServer/7","public","custom","Washington State Department of Transportation","-124.9267,45.4811,-116.7085,49.0493",""
"23c19fac02014fd8985a641bc8396aeb","OnlineMapSupport_WSDOT","Wed, 20 Dec 2017 16:39:33 GMT","Thu, 29 Feb 2024 00:41:20 GMT","WSDOT - Regions (1:24K)","Feature Service","Washington State Department of Transportation region boundaries depicted as polygons.","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Bndrs,Boundaries","This data set is used as a reference layer for Geographic Information Systems at the Washington State Department of Transportation. Recommended scale is 1:24,000.","/Categories/Boundaries","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","en-us","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/PoliAdminBndryData/MapServer/6","public","custom","Washington State Department of Transportation","-124.9267,45.4812,-116.7092,49.0493",""
"dadb614072054306a19c84d5c0253c2f","OnlineMapSupport_WSDOT","Wed, 20 Dec 2017 16:37:10 GMT","Thu, 29 Feb 2024 00:41:18 GMT","WSDOT - Regional Transportation Planning Organizations","Feature Service","Polygons represent the Regional Transportation Planning Organizations (RTPOs) planning area boundaries, Metropolitan Planning Organizations (MPO's) Metropolitan Planning Area (MPA) boundaries, and MPO MPAs that are designated as Transportation Management Areas (TMA's). MPOs are responsible for transportation planning within the MPA. RTPOs are responsible for growth management compliance within their planning areas and the development and adoption of regional transportation plans.","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Bndrs,Plnng,Boundaries","This data set is used as a reference layer for geographic information systems at the Washington State Department of Transportation.","/Categories/Planning,/Categories/Boundaries","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","en-us","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/PoliAdminBndryData/MapServer/3","public","custom","Washington State Department of Transportation","-124.9267,45.4811,-116.7019,49.0493",""
"d840cbadf3d04ccea6ee1063b01d802f","OnlineMapSupport_WSDOT","Thu, 28 Dec 2017 19:05:09 GMT","Thu, 29 Feb 2024 00:41:16 GMT","WSDOT - Rail Lines of Washington State (1:500K)","Feature Service","This data set is a linear depiction of railway mainline rights of way. Included are the active rail lines as well as the abandoned lines. Each separately owned mainline route is depicted as a single line--multiple tracks, sidings, yards, and industrial spurs are not shown.","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Mltmdl","This data set is used to present a small-scale cartographic rendition of railroads in Washington State, and as a reference layer for geographic information systems at WSDOT. Includes only Surface Transportation Board (STB) decisions after 1996. May not reflect all rail banked lines.","/Categories/Multimodal","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","en-us","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/RailData/MapServer/1","public","custom","WSDOT State Rail and Marine Office","-124.5796,45.5052,-116.87,49.0339",""
"d306b6aa65eb4a7fb6cc8334b4c8aafd","OnlineMapSupport_WSDOT","Thu, 28 Dec 2017 19:04:23 GMT","Thu, 29 Feb 2024 00:41:14 GMT","WSDOT - Rail Lines of Washington State (1:24K)","Feature Service","Rail lines of Washington State depicted as linework. Each separately owned mainline route is depicted as a single line. Principle routes are shown with selected sidings and yards. Selected bridges and tunnels are depicted cartographically.","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Mltmdl","This data set shows railroad ownership for geographic information systems at WSDOT. Includes only Surface Transportation Board (STB) decisions after 1996. May not reflect all rail banked lines.","/Categories/Multimodal","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","en-us","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/RailData/MapServer/0","public","custom","WSDOT State Rail & Marine Office","-124.5822,45.3247,-116.7853,49.0685",""
"896fd8b59b5343f4bc1eb0c03b7352f2","OnlineMapSupport_WSDOT","Thu, 02 Nov 2023 20:20:00 GMT","Thu, 29 Feb 2024 00:41:09 GMT","WSDOT - Project Delivery Plan 2023","Feature Service","The 2023 Project Delivery Plan (“Plan”) is a six-year list of projects that are prioritized and programmed for delivery. The investment strategies for the six-year list of projects are based on performance-based analyses within Programs and Sub-Programs with a ten-year planning horizon. The Plan aligns with WSDOT’s performance-based approach to transportation decision-making.","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Prjcts","The 2023 update to the Project Delivery Plan represents a snapshot as of October 1, 2023 of the project specific plan for work to be delivered by the Washington State Department of Transportation for state fiscal years 2022 through 2029. This is an annual snapshot only view derived from CPMS TEIS Systems version 23PLAN01.","/Categories/Projects","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","english (united states)","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/WSDOTProjectData/MapServer/9","public","custom","WSDOT CPDM Systems Support and Reporting, WSDOT CPDM, Transportation Planning Specialist","",""
"8ba528a462904c23be7770cbeaca47b0","OnlineMapSupport_WSDOT","Mon, 14 Nov 2022 21:27:45 GMT","Thu, 29 Feb 2024 00:41:07 GMT","WSDOT - Project Delivery Plan 2022","Feature Service","The 2022 Project Delivery Plan (“Plan”) is a six-year list of projects that are prioritized and programmed for delivery. The investment strategies for the six-year list of projects are based on performance-based analyses within Programs and Sub-Programs with a ten-year planning horizon. The Plan aligns with WSDOT’s performance-based approach to transportation decision-making.","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Prjcts","The 2022 update to the Project Delivery Plan represents a snapshot as of July 1, 2022 of the project specific plan for work to be delivered by the Washington State Department of Transportation for state fiscal years 2022 through 2028. This is an annual snapshot only view derived from CPMS TEIS Systems version 22PLAN01.","/Categories/Projects","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","english (united states)","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/WSDOTProjectData/MapServer/8","public","custom","WSDOT CPDM Systems Support and Reporting, WSDOT CPDM, Transportation Planning Specialist","",""
"50736a41adf4408ba8cb9467113812d1","OnlineMapSupport_WSDOT","Thu, 30 Sep 2021 20:32:45 GMT","Thu, 29 Feb 2024 00:41:05 GMT","WSDOT - Project Delivery Plan 2021","Feature Service","The 2021 update to the Project Delivery Plan represents a snapshot as of July, 1 2021 of the project specific plan for work to be delivered by the Washington State Department of Transportation for state fiscal years 2022 through 2028. The update includes the following general assumptions and concepts:Aligns with Legislative direction provided in the 2021 Transportation Budget (ESHB 1160.SL) .Basis for WSDOT's 2021-23 Capital Improvement and Preservation Plan (CIPP) Budget Submittal.Provides Intent for Delivery.Includes over-programming the Roadway Preservation (P1) Program.How does the 2021 Project Delivery Plan help shape transportation in Washington?It meets the Federal Highway Administration's requirement for states to program four years of projects in the State Transportation Improvement Program (STIP) and includes all projects funded by the State Legislature. The plan is updated annually to ensure that budget changes on projects match up with enacted budgets.What are the benefits of the 2021 Project Delivery Plan?By identifying six years of projects, we have better coordination and planning between WSDOT and local governments.The plan prioritizes where project funds will be spent first; this allows us to use any extra savings or new revenue on projects that are ready to be built.In addition, WSDOT commits, or obligates, the federal funding for the Delivery Plan. This qualifies Washington to receive federal funds that are redistributed annually when other states do not obligate all their funds.","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Prjcts","The 2021 update to the Project Delivery Plan represents a snapshot as of July 1, 2021 of the project specific plan for work to be delivered by the Washington State Department of Transportation for state fiscal years 2022 through 2028. This is an annual snapshot only view derived from CPMS TEIS Systems version 21PLAN01.","/Categories/Projects","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","english (united states)","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/WSDOTProjectData/MapServer/7","public","custom","WSDOT CPDM Systems Support and Reporting, WSDOT CPDM, Transportation Planning Specialist","",""
"2ee6d83984db46239a606f3483a9d7a9","OnlineMapSupport_WSDOT","Fri, 18 Dec 2020 22:15:36 GMT","Thu, 29 Feb 2024 00:41:04 GMT","WSDOT - Project Delivery Plan 2020","Feature Service","The 2020 update to the Project Delivery Plan represents a snapshot as of July 1, 2020 of the project specific plan for work to be delivered by the Department for state fiscal years 2021 through 2031. The update includes the following general assumptions and concepts: • Aligns with Legislative direction provided in the 2019-21 Transportation Budget (ESHB 2322) passed on April 3, 2020. • Basis for WSDOT's 2021-23 and 2021 Supplemental Budget Submittal. • Provides Intent for Delivery. • Includes over-programming the Roadway Preservation (P1) Program. How does the 2020 Project Delivery Plan help shape transportation in Washington? It meets the Federal Highway Administration's requirement for states to program four years of projects in the State Transportation Improvement Program (STIP) and includes all projects funded by the State Legislature. The plan is updated annually to ensure that budget changes on projects match up with enacted budgets. What are the benefits of the 2020 Project Delivery Plan? By identifying ten years of projects, we have better coordination and planning between WSDOT and local governments. The plan prioritizes where project funds will be spent first; this allows us to use any extra savings or new revenue on projects that are ready to be built. In addition, WSDOT commits, or obligates, the federal funding for the Delivery Plan. This qualifies Washington to receive federal funds that are redistributed annually when other states do not obligate all their funds.","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Prjcts","The 2020 update to the Project Delivery Plan represents a snapshot as of July 1, 2020 of the project specific plan for work to be delivered by the Washington State Department of Transportation for state fiscal years 2021 through 2031. This is an annual snapshot only view derived from CPMS TEIS Systems version 20PLAN02.","/Categories/Projects","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","english (united states)","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/WSDOTProjectData/MapServer/6","public","custom","WSDOT CPDM Systems Support and Reporting, WSDOT CPDM, Transportation Planning Specialist","-125.19999999999577,45.42599999999846,-116.30099999999608,49.29299999999832",""
"2a7221229ee0415ab74f18e078e13e72","OnlineMapSupport_WSDOT","Wed, 19 Feb 2020 19:39:20 GMT","Thu, 29 Feb 2024 00:41:02 GMT","WSDOT - Project Delivery Plan 2019","Feature Service","The 2019 update to the Project Delivery Plan represents a snapshot as of July, 31 2019 of the project specific plan for work to be delivered by the Washington State Department of Transportation for state fiscal years 2020 through 2030. The update includes the following general assumptions and concepts:Aligns with Legislative direction provided in the 2019 Transportation Budget (ESHB 1160.SL) .Basis for WSDOT's 2019-21 Capital Improvement and Preservation Plan (CIPP) Budget Submittal.Provides Intent for Delivery.Includes over-programming the Roadway Preservation (P1) Program.How does the 2019 Project Delivery Plan help shape transportation in Washington?It meets the Federal Highway Administration's requirement for states to program four years of projects in the State Transportation Improvement Program (STIP) and includes all projects funded by the State Legislature. The plan is updated annually to ensure that budget changes on projects match up with enacted budgets.What are the benefits of the 2019 Project Delivery Plan?By identifying ten years of projects, we have better coordination and planning between WSDOT and local governments.The plan prioritizes where project funds will be spent first; this allows us to use any extra savings or new revenue on projects that are ready to be built.In addition, WSDOT commits, or obligates, the federal funding for the Delivery Plan. This qualifies Washington to receive federal funds that are redistributed annually when other states do not obligate all their funds.","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Prjcts","The 2019 update to the Project Delivery Plan represents a snapshot as of July 31, 2019 of the project specific plan for work to be delivered by the Washington State Department of Transportation for state fiscal years 2020 through 2030. This is an annual snapshot only view derived from CPMS TEIS Systems version 19PLAN01.","/Categories/Projects","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","english (united states)","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/WSDOTProjectData/MapServer/5","public","custom","WSDOT CPDM Systems Support and Reporting, WSDOT CPDM, Transportation Planning Specialist","",""
"cf6043c0a29e4a7699184092a1633a35","OnlineMapSupport_WSDOT","Tue, 20 Nov 2018 16:22:26 GMT","Thu, 29 Feb 2024 00:41:00 GMT","WSDOT - Project Delivery Plan 2018","Feature Service","The 2018 update to the Project Delivery Plan represents a snapshot as of August 23, 2018 of the project specific plan for work to be delivered by the Washington State Department of Transportation for state fiscal years 2019 through 2029. The update includes the following general assumptions and concepts:Aligns with Legislative direction provided in the 2018 Transportation Appropriations Bill (ESSB 6106, Chapter 297, Laws of 2018 PV).Basis for WSDOT's 2019-21 Capital Improvement and Preservation Plan (CIPP) Budget Submittal.Provides Intent for Delivery.Includes over-programming the Roadway Preservation (P1) Program.How does the 2018 Project Delivery Plan help shape transportation in Washington?It meets the Federal Highway Administration's requirement for states to program four years of projects in the State Transportation Improvement Program (STIP) and includes all projects funded by the State Legislature. The plan is updated annually to ensure that budget changes on projects match up with enacted budgets.What are the benefits of the 2018 Project Delivery Plan?By identifying ten years of projects, we have better coordination and planning between WSDOT and local governments.The plan prioritizes where project funds will be spent first; this allows us to use any extra savings or new revenue on projects that are ready to be built.In addition, WSDOT commits, or obligates, the federal funding for the Delivery Plan. This qualifies Washington to receive federal funds that are redistributed annually when other states do not obligate all their funds. This plan is updated yearly although the exact month and date may vary. This data is a snapshot of 8/23/2018","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Prjcts","The 2018 update to the Project Delivery Plan represents a snapshot as of August 23, 2018 of the project specific plan for work to be delivered by the Washington State Department of Transportation for state fiscal years 2019 through 2029. This is an annual snapshot only view derived from CPMS TEIS Systems version 18PLAN01.","/Categories/Projects","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","en-us","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/WSDOTProjectData/MapServer/4","public","custom","WSDOT CPDM Systems Support and Reporting, WSDOT CPDM, Transportation Planning Specialist","-124.6289,45.5063,-116.8613,49.0425",""
"37a47220320b4ae2b73651921b642214","OnlineMapSupport_WSDOT","Thu, 21 Dec 2017 17:10:44 GMT","Thu, 29 Feb 2024 00:40:56 GMT","WSDOT - Pollinator Habitat Rankings Data","Feature Service","Pollinators are critically important for food production and healthy ecosystems. Pollinator populations such as wild and domesticated bees, monarch butterflies, and many other butterfly species are in decline nationally. Enhancing, restoring, and maintaining linear roadside habitat for pollinators can provide connections for pollinators to disperse between agriculture fields and other natural habitat areas. Pollinator Habitat Ranks identifies high value areas for creating, preserving, or enhancing pollinator habitat on WSDOT owned lands along the state highway system. Three separate models were developed that ranked state routes for monarch habitat, pollinator habitat, and urban gateway pollinator habitat for every half mile highway segment. Monarch ranks were based on the proximity of highway segments to suitable monarch and milkweed habitat as identified by the U.S. Fish and Wildlife Service’s habitat suitability index model. Pollinator ranks were based on the proximity of highway segments to pollinator dependent crops, protected public and private lands, wetland and riparian habitats, native and natural vegetation cover, oak/grassland habitat, and rare and imperiled animal pollinated plant species. Urban gateway ranks were applied to highway segments that intersected with urban areas and the proximity of the highway segment to protected public and private lands, wetland and riparian habitats, native and natural vegetation cover, oak/grassland habitat, and rare and imperiled animal pollinated plant species. Updated 2018","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Envrnmnt,Biota","To indicate by half mile highway segment, the potential value of maintaining or improving roadside pollinator habitat based on a wide range of conditions, including the road segment's proximity to crops and natural areas.","/Categories/Environment,/Categories/Planning,/Categories/Maintenance","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","en-us","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/PollinatorHabitatRankingsData/FeatureServer/0","public","custom","Washington State Department of Transportation (WSDOT), Environmental Services Office (ESO)","-124.6749,45.5048,-116.8613,49.0425",""
"612ad9b5ff404553832e2f1ed907fce1","OnlineMapSupport_WSDOT","Fri, 01 Dec 2017 20:27:54 GMT","Thu, 29 Feb 2024 00:40:53 GMT","WSDOT – Pavement Data Survey Unit Condition (Good, Fair, Poor)","Feature Service","GIS layers symbolizing various data in the WSPMS database This featureclass has a text field with values Very Poor, Poor, Fair, Good and Very Good indicating the lowest category of PSC or RCN, Rutting and IRI. A brief user guide is located at: https://data.wsdot.wa.gov/geospatial/DOT_WSPMS/WSPMSFeatureClassFieldDescription.docx .","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Plnng","For spatial analysis and mapping at WSDOT.","/Categories/Planning,/Categories/Roadway Infrastructure,/Categories/Roadway Classification","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","en-us","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/PavementManagementData/MapServer/3","public","custom","Pavements Branch, WSDOT State Materials Laboratory","-124.6749,45.5048,-116.8613,49.0427",""
"82bbc3a9e779402d9bd53f0464ccca04","OnlineMapSupport_WSDOT","Fri, 01 Dec 2017 20:05:31 GMT","Thu, 29 Feb 2024 00:40:51 GMT","WSDOT – Pavement Data Surface Type","Feature Service","GIS layers symbolizing various data in the WSPMS database The surface type of the preservation unit, generally ACP (Asphalt Concrete Pavement), BST (Bituminous Surface Treatment) or PCCP (Portland Cement Concrete Pavement). A brief user guide is located at: https://data.wsdot.wa.gov/geospatial/DOT_WSPMS/WSPMSFeatureClassFieldDescription.docx","WSDOT,DOT,Washington,State,WA,Department,Transportation,TRN,018,Open,Data,Plnng","For spatial analysis and mapping at WSDOT.","/Categories/Planning,/Categories/Roadway Infrastructure,/Categories/Roadway Classification","Washington State Department of Transportation","For Planning use only. The Washington State Department of Transportation (WSDOT) shall not be liable for any activity involving the use of the data, including, but not limited to, lost profits or savings or any other economic or consequential damages. Nor does the WSDOT warrant the fitness of the data for use for a particular purpose, or the installation of the data, its use, or the results obtained. To the fullest extent permitted by law, the Data User shall hold harmless, defend at its own expense, and indemnify WSDOT, its officers, employees, agents, and volunteers, against any and all liability, claims, losses, damages, or expenses, including reasonable attorney’s fees, arising from all acts or omissions of the Data User or its officers, agents, or employees in its use of the WSDOT data.","en-us","https://data.wsdot.wa.gov/arcgis/rest/services/Shared/PavementManagementData/MapServer/2","public","custom","Pavements Branch, WSDOT State Materials Laboratory","-124.6749,45.5048,-116.8613,49.0427",""
